author_init,doi,keywords,scorings
a5073978648,https://doi.org/10.1145/3583133.3590718,3D Object Recognition,0.512922
a5073978648,https://doi.org/10.1145/3205651.3205705,Cognitive Architecture,0.496777
a5073978648,https://doi.org/10.1016/j.ijar.2016.11.004,Stochastic computing,0.5827116
a5073978648,https://doi.org/10.1016/j.ijar.2016.11.004,Sparse Representations,0.543112
a5073978648,https://doi.org/10.1016/j.ijar.2016.11.004,Blind Separation,0.510984
a5073978648,https://doi.org/10.1016/j.ijar.2016.11.004,Approximate Bayesian computation,0.47929922
a5073978648,https://doi.org/10.1016/j.ijar.2016.11.004,Representation (politics),0.46194583
a5073978648,https://doi.org/10.48550/arxiv.1901.10968,Bootstrapping (finance),0.6334116
a5073978648,https://doi.org/10.48550/arxiv.1901.10968,Object Recognition,0.512586
a5073978648,https://doi.org/10.48550/arxiv.1901.10968,Robotics,0.512406
a5073978648,https://doi.org/10.48550/arxiv.1901.10968,Visual Attention,0.505391
a5073978648,https://doi.org/10.48550/arxiv.1901.10968,Top-Down Attention,0.504393
a5073978648,https://doi.org/10.48550/arxiv.1901.10968,Bottom-Up Attention,0.503521
a5073978648,,Action selection,0.80548775
a5073978648,,Adaptive system,0.51763207
a5073978648,,Behavioral Models,0.489577
a5073978648,https://doi.org/10.1007/978-3-030-64580-9_26,Representation (politics),0.7340224
a5073978648,https://doi.org/10.1007/978-3-030-64580-9_26,Reinforcement Learning,0.556584
a5073978648,https://doi.org/10.1007/978-3-030-64580-9_26,Simulation to Real-world Transfer,0.527719
a5073978648,https://doi.org/10.1007/978-3-030-64580-9_26,Transfer of learning,0.45272258
a5073978648,https://doi.org/10.1145/3449639.3459303,Solid-State Synthesis,0.45919
a5073978648,,Robot Companionship,0.67035
a5073978648,,Human Perception of Robots,0.653454
a5073978648,,Socially Assistive Robotics,0.639483
a5073978648,,Cognitive Developmental Robotics,0.586329
a5073978648,,Human-Robot Interaction,0.562155
a5073978648,,Interactive Visualization,0.596021
a5073978648,,Information Visualization,0.594338
a5073978648,,Visual Representation,0.559401
a5073978648,,Graph Visualization,0.543982
a5073978648,https://doi.org/10.1145/3520304.3528944,Backtracking,0.80299705
a5073978648,https://doi.org/10.1145/3520304.3528944,Argument (complex analysis),0.51414114
a5073978648,https://doi.org/10.1145/3520304.3528944,Change Detection,0.50355
a5073978648,https://doi.org/10.48550/arxiv.2308.05483,Evolutionary robotics,0.54924047
a5073978648,https://doi.org/10.48550/arxiv.2308.05483,Grasping,0.541928
a5073978648,https://doi.org/10.48550/arxiv.2308.05483,Robot Learning,0.531901
a5073978648,https://doi.org/10.48550/arxiv.2308.05483,Human-Robot Collaboration,0.522447
a5060825472,https://doi.org/10.3390/informatics5010008,Emotional Design,0.556652
a5060825472,https://doi.org/10.3390/informatics5010008,Contemplation,0.53822106
a5060825472,https://doi.org/10.3390/informatics5010008,Interaction Design,0.530009
a5060825472,https://doi.org/10.3390/informatics5010008,Design Research,0.526455
a5060825472,https://doi.org/10.3390/informatics5010008,Aesthetics,0.517199
a5060825472,https://doi.org/10.3390/informatics5010008,User Experience,0.516623
a5060825472,https://doi.org/10.3390/informatics5010008,Introspection,0.5048478
a5060825472,https://doi.org/10.1145/2851581.2856492,USable,0.6172342
a5060825472,https://doi.org/10.1145/2851581.2856492,Machine Learning,0.504042
a5060825472,https://doi.org/10.1145/2851581.2856492,Framing (construction),0.41658896
a5060825472,https://doi.org/10.1145/3476068,Empirical research,0.5605059
a5060825472,https://doi.org/10.1145/3476068,Trust,0.513486
a5060825472,https://doi.org/10.1145/1279740.1279762,Interface (matter),0.7216476
a5060825472,https://doi.org/10.1145/1279740.1279762,Gesture Recognition,0.564208
a5060825472,https://doi.org/10.1145/2643204,Dynamic time warping,0.7845453
a5060825472,https://doi.org/10.1145/2643204,Gesture Recognition,0.680233
a5060825472,https://doi.org/10.1145/2643204,Variation (astronomy),0.6177701
a5060825472,https://doi.org/10.1145/2643204,Action Recognition,0.566742
a5060825472,https://doi.org/10.1145/2643204,Human-Computer Interaction,0.54664
a5060825472,https://doi.org/10.1145/2643204,Continuous Recognition,0.5455
a5060825472,https://doi.org/10.1145/2643204,Motion Capture,0.54102
a5060825472,https://doi.org/10.1145/2643204,Template,0.42711762
a5060825472,https://doi.org/10.1145/2317956.2318071,Modality (human–computer interaction),0.8457453
a5060825472,https://doi.org/10.1145/2317956.2318071,Motion Capture,0.528683
a5060825472,https://doi.org/10.1145/2317956.2318071,Human Motion Data,0.510356
a5060825472,https://doi.org/10.1145/2317956.2318071,Gesture Recognition,0.509467
a5060825472,https://doi.org/10.1145/2317956.2318071,Interaction Design,0.50226
a5060825472,https://doi.org/10.1145/3555578,Artistic Preference,0.537163
a5060825472,https://doi.org/10.1145/3555578,Thematic analysis,0.4149822
a5060825472,,Toolbox,0.91427207
a5060825472,,Gesture Recognition,0.525781
a5060825472,,Function Approximation,0.502144
a5060825472,https://doi.org/10.1145/2687922,Expressivity,0.71034837
a5060825472,https://doi.org/10.1145/2687922,Gesture Recognition,0.589866
a5060825472,https://doi.org/10.1145/2687922,User-defined Gestures,0.549625
a5060825472,https://doi.org/10.1145/2687922,Hand Gesture,0.540419
a5060825472,https://doi.org/10.1145/2687922,Tactile Perception,0.540194
a5060825472,https://doi.org/10.1145/2687922,Multi-touch Sensing,0.521621
a5060825472,https://doi.org/10.1145/2536811,Gesture,0.551278
a5060825472,https://doi.org/10.1145/2536811,Identification (biology),0.5320001
a5060825472,https://doi.org/10.1145/2536811,Sensory Expectations,0.514452
a5060825472,https://doi.org/10.1145/2536811,TRACE (psycholinguistics),0.43058223
a5060825472,,Music Generation,0.468109
a5060825472,https://doi.org/10.1007/978-3-642-12553-9_14,Gesture,0.552575
a5060825472,https://doi.org/10.1007/978-3-642-12553-9_14,Audio Event Detection,0.53019
a5060825472,https://doi.org/10.1007/978-3-642-12553-9_14,Vocal Learning,0.520814
a5060825472,https://doi.org/10.1007/978-3-642-12553-9_14,Environmental Sound Recognition,0.511299
a5060825472,https://doi.org/10.1007/978-3-642-12553-9_14,Acoustic Communications,0.506712
a5060825472,https://doi.org/10.1007/978-3-642-12553-9_14,Canonical correlation,0.4864056
a5060825472,https://doi.org/10.1007/978-3-642-12553-9_14,Motion capture,0.42252558
a5060825472,https://doi.org/10.1038/s41562-020-00987-5,Timbre,0.98728734
a5060825472,https://doi.org/10.1038/s41562-020-00987-5,Auditory Processing,0.543118
a5060825472,https://doi.org/10.1038/s41562-020-00987-5,Music Perception,0.540454
a5060825472,https://doi.org/10.1038/s41562-020-00987-5,Environmental Sound Recognition,0.525328
a5060825472,https://doi.org/10.1038/s41562-020-00987-5,Speech Perception,0.50027
a5060825472,https://doi.org/10.1038/s41562-020-00987-5,Musical instrument,0.4442443
a5060825472,https://doi.org/10.1038/s41562-020-00987-5,Similarity (geometry),0.43034163
a5060825472,,Speaker Verification,0.570499
a5060825472,,Audio Event Detection,0.552779
a5060825472,,Environmental Sound Recognition,0.550973
a5060825472,,Audio Signal Classification,0.532492
a5060825472,,Music Information Retrieval,0.531219
a5060825472,https://doi.org/10.1145/1935701.1935704,Tangible User Interfaces,0.632637
a5060825472,https://doi.org/10.1145/1935701.1935704,Digital Musical Instruments,0.555568
a5060825472,https://doi.org/10.1145/1935701.1935704,Musical instrument,0.55551225
a5060825472,https://doi.org/10.1145/1935701.1935704,Haptic Interfaces,0.523613
a5060825472,https://doi.org/10.1145/1935701.1935704,Mobile Interaction,0.523358
a5060825472,https://doi.org/10.1145/1935701.1935704,User-defined Gestures,0.519248
a5060825472,https://doi.org/10.1145/1935701.1935704,Electronic music,0.429556
a5060825472,,Gesture Recognition,0.568109
a5060825472,,Digital Musical Instruments,0.525053
a5060825472,,Music Perception,0.517378
a5060825472,,Music Information Retrieval,0.509077
a5060825472,,Musical Performance,0.504564
a5060825472,https://doi.org/10.1145/2702123.2702515,Affordance,0.791914
a5060825472,https://doi.org/10.1145/2702123.2702515,Interaction design,0.6989703
a5060825472,https://doi.org/10.1145/2702123.2702515,Sound design,0.63521624
a5060825472,https://doi.org/10.1145/2702123.2702515,Sound Synthesis,0.509059
a5060825472,https://doi.org/10.1145/2702123.2702515,Sensory Substitution,0.501973
a5060825472,https://doi.org/10.1145/2702123.2702515,Soundscape,0.46786168
a5060825472,https://doi.org/10.1162/comj_a_00255,Gesture Recognition,0.542444
a5060825472,https://doi.org/10.1162/comj_a_00255,Environmental Sound Recognition,0.523562
a5060825472,https://doi.org/10.1162/comj_a_00255,Music Perception,0.513844
a5060825472,https://doi.org/10.1162/comj_a_00255,Audio Event Detection,0.513385
a5060825472,https://doi.org/10.1162/comj_a_00255,Association (psychology),0.4125713
a5060825472,,Environmental Sound Recognition,0.534329
a5060825472,,Speech Processing,0.524894
a5060825472,,Acoustic Ecology,0.511384
a5060825472,,Audio Event Detection,0.50069
a5060825472,,Temporality,0.42114955
a5060825472,https://doi.org/10.1371/journal.pone.0193580,Motor learning,0.77859247
a5060825472,https://doi.org/10.1371/journal.pone.0193580,Motor Skill,0.591723
a5060825472,https://doi.org/10.1371/journal.pone.0193580,Interval Timing,0.527586
a5060825472,https://doi.org/10.1371/journal.pone.0193580,Transfer of learning,0.46446222
a5060825472,https://doi.org/10.1145/3359188,Motion Capture,0.536249
a5060825472,https://doi.org/10.1145/3359188,Gesture Recognition,0.51043
a5060825472,https://doi.org/10.1145/3613904.3642018,Trustworthiness,0.5864673
a5060825472,https://doi.org/10.1145/3613904.3642018,Trust,0.531374
a5060825472,https://doi.org/10.1145/2502081.2502184,Gesture Recognition,0.552458
a5060825472,https://doi.org/10.1145/2502081.2502184,Sound Synthesis,0.542726
a5060825472,https://doi.org/10.1145/2502081.2502184,Environmental Sound Recognition,0.505136
a5060825472,https://doi.org/10.1145/2502081.2502184,Acoustic Ecology,0.501488
a5060825472,https://doi.org/10.1080/09298215.2011.643314,Representation (politics),0.65608567
a5060825472,https://doi.org/10.1080/09298215.2011.643314,Sequence (biology),0.6372905
a5060825472,https://doi.org/10.1080/09298215.2011.643314,Gesture Recognition,0.567257
a5060825472,https://doi.org/10.1080/09298215.2011.643314,Motion Capture,0.558485
a5060825472,https://doi.org/10.1080/09298215.2011.643314,Audio Event Detection,0.535985
a5060825472,https://doi.org/10.1080/09298215.2011.643314,Melody Extraction,0.526032
a5060825472,https://doi.org/10.1080/09298215.2011.643314,Environmental Sound Recognition,0.502249
a5060825472,https://doi.org/10.1093/oxfordhb/9780190226992.013.23,Affordance,0.7543257
a5060825472,https://doi.org/10.1093/oxfordhb/9780190226992.013.23,Music Perception,0.531168
a5060825472,https://doi.org/10.1093/oxfordhb/9780190226992.013.23,Music Information Retrieval,0.506889
a5005922530,https://doi.org/10.1371/journal.pone.0113571,Dyad,0.88564026
a5005922530,https://doi.org/10.1371/journal.pone.0113571,Interpersonal Synchrony,0.639157
a5005922530,https://doi.org/10.1371/journal.pone.0113571,Reciprocal,0.58190435
a5005922530,https://doi.org/10.1371/journal.pone.0113571,Affect (linguistics),0.57061505
a5005922530,https://doi.org/10.1371/journal.pone.0113571,Reciprocity (cultural anthropology),0.53264165
a5005922530,https://doi.org/10.1371/journal.pone.0113571,Child development,0.46076727
a5005922530,https://doi.org/10.1016/j.patcog.2017.08.015,Dynamic Time Warping,0.622599
a5005922530,https://doi.org/10.1016/j.patcog.2017.08.015,Similarity (geometry),0.6121029
a5005922530,https://doi.org/10.1016/j.patcog.2017.08.015,Similarity measure,0.50354403
a5005922530,https://doi.org/10.1016/j.patcog.2017.08.015,Image warping,0.4969838
a5005922530,https://doi.org/10.1016/j.patcog.2017.08.015,Data set,0.47088227
a5005922530,https://doi.org/10.1109/cvpr42600.2020.00689,Bounding overwatch,0.7257352
a5005922530,https://doi.org/10.1109/cvpr42600.2020.00689,Pose Estimation,0.647768
a5005922530,https://doi.org/10.1109/cvpr42600.2020.00689,3D Human Pose,0.642435
a5005922530,https://doi.org/10.1109/cvpr42600.2020.00689,Minimum bounding box,0.6275079
a5005922530,https://doi.org/10.1109/cvpr42600.2020.00689,Multiple Object Tracking,0.559095
a5005922530,https://doi.org/10.1109/cvpr42600.2020.00689,Motion Detection,0.547749
a5005922530,https://doi.org/10.1109/cvpr42600.2020.00689,Object Tracking,0.521066
a5005922530,https://doi.org/10.1016/j.applanim.2005.04.005,Animal-assisted therapy,0.53740317
a5005922530,https://doi.org/10.1016/j.applanim.2005.04.005,Social Behavior,0.464409
a5005922530,https://doi.org/10.1016/j.applanim.2005.04.005,HUBzero,0.42168579
a5005922530,https://doi.org/10.1016/j.sigpro.2009.09.005,Person Re-identification,0.617017
a5005922530,https://doi.org/10.1016/j.sigpro.2009.09.005,Feature Matching,0.578392
a5005922530,https://doi.org/10.1016/j.sigpro.2009.09.005,Identification (biology),0.57181215
a5005922530,https://doi.org/10.1016/j.sigpro.2009.09.005,Object Recognition,0.566596
a5005922530,https://doi.org/10.1016/j.sigpro.2009.09.005,Multiple Object Tracking,0.562868
a5005922530,https://doi.org/10.1016/j.sigpro.2009.09.005,Motion Detection,0.562625
a5005922530,https://doi.org/10.1016/j.sigpro.2009.09.005,Position (finance),0.49397308
a5005922530,https://doi.org/10.1016/j.sigpro.2009.09.005,Feature (linguistics),0.43879998
a5005922530,https://doi.org/10.2527/jas.2015-9402,Residual feed intake,0.85253584
a5005922530,https://doi.org/10.2527/jas.2015-9402,Control line,0.7442663
a5005922530,https://doi.org/10.2527/jas.2015-9402,Feed Efficiency,0.530942
a5005922530,https://doi.org/10.1016/j.patcog.2023.110108,Point Clouds,0.543156
a5005922530,https://doi.org/10.1016/j.patcog.2023.110108,Point Set Surfaces,0.531521
a5005922530,https://doi.org/10.1016/j.patcog.2023.110108,3D Mapping,0.509208
a5005922530,https://doi.org/10.1016/j.patcog.2023.110108,Localization,0.50808
a5005922530,https://doi.org/10.1016/j.patcog.2023.110108,Image registration,0.41510537
a5005922530,https://doi.org/10.21203/rs.3.rs-4257894/v1,RANSAC,0.8214042
a5005922530,https://doi.org/10.21203/rs.3.rs-4257894/v1,Transformation matrix,0.638832
a5005922530,https://doi.org/10.21203/rs.3.rs-4257894/v1,Autoencoder,0.61280376
a5005922530,https://doi.org/10.21203/rs.3.rs-4257894/v1,Deep Learning,0.540932
a5005922530,https://doi.org/10.21203/rs.3.rs-4257894/v1,3D Scanning,0.525982
a5005922530,https://doi.org/10.21203/rs.3.rs-4257894/v1,Point Clouds,0.520697
a5005922530,https://doi.org/10.21203/rs.3.rs-4257894/v1,3D Reconstruction,0.520242
a5005922530,https://doi.org/10.21203/rs.3.rs-4257894/v1,Point Set Surfaces,0.51572
a5005922530,https://doi.org/10.21203/rs.3.rs-4257894/v1,Neighbourhood (mathematics),0.48982283
a5005922530,https://doi.org/10.21203/rs.3.rs-4257894/v1,Rigid transformation,0.42364943
a5005922530,https://doi.org/10.1007/978-3-642-04146-4_21,Standard illuminant,0.78630006
a5005922530,https://doi.org/10.1007/978-3-642-04146-4_21,Normalization (sociology),0.61777097
a5005922530,https://doi.org/10.1007/978-3-642-04146-4_21,Feature Matching,0.611471
a5005922530,https://doi.org/10.1007/978-3-642-04146-4_21,Multiple Object Tracking,0.592565
a5005922530,https://doi.org/10.1007/978-3-642-04146-4_21,Person Re-identification,0.578934
a5005922530,https://doi.org/10.1007/978-3-642-04146-4_21,Visual Tracking,0.576504
a5005922530,https://doi.org/10.1007/978-3-642-04146-4_21,Object Recognition,0.562156
a5005922530,https://doi.org/10.1038/tp.2016.82,Infant Understanding,0.561048
a5005922530,https://doi.org/10.1038/tp.2016.82,social interactions,0.524638
a5005922530,https://doi.org/10.1016/j.patcog.2020.107534,3D Human Pose,0.665411
a5005922530,https://doi.org/10.1016/j.patcog.2020.107534,Bounding overwatch,0.66222906
a5005922530,https://doi.org/10.1016/j.patcog.2020.107534,Pose Estimation,0.626531
a5005922530,https://doi.org/10.1016/j.patcog.2020.107534,Multiple Object Tracking,0.556424
a5005922530,https://doi.org/10.1016/j.patcog.2020.107534,Motion Detection,0.512534
a5005922530,https://doi.org/10.1016/j.patcog.2020.107534,Foreground Segmentation,0.508175
a5005922530,https://doi.org/10.1016/j.patcog.2020.107534,Hourglass,0.50747484
a5005922530,https://doi.org/10.1016/j.patcog.2020.107534,Feature (linguistics),0.480627
a5005922530,https://doi.org/10.1016/j.patrec.2007.08.016,Action Recognition,0.654829
a5005922530,https://doi.org/10.1016/j.patrec.2007.08.016,Gesture Recognition,0.622963
a5005922530,https://doi.org/10.1016/j.patrec.2007.08.016,Human Activity Analysis,0.612324
a5005922530,https://doi.org/10.1016/j.patrec.2007.08.016,Silhouette Analysis,0.57091
a5005922530,https://doi.org/10.1016/j.patrec.2007.08.016,3D Human Pose,0.565907
a5005922530,https://doi.org/10.1016/j.patrec.2007.08.016,Robustness (evolution),0.4816236
a5005922530,https://doi.org/10.1016/j.patrec.2007.08.016,Image moment,0.47068483
a5005922530,https://doi.org/10.1145/3581641.3584081,Reciprocal,0.777887
a5005922530,https://doi.org/10.1145/3581641.3584081,Spoken Dialogue Systems,0.52585
a5005922530,https://doi.org/10.1145/3581641.3584081,Affective Computing,0.520486
a5005922530,https://doi.org/10.1145/3581641.3584081,Speech Emotion,0.516261
a5005922530,https://doi.org/10.1145/3581641.3584081,Multimodal Interaction,0.510569
a5005922530,https://doi.org/10.1145/3581641.3584081,Human-Computer Interaction,0.507508
a5005922530,https://doi.org/10.1109/fg.2017.67,Activity Recognition,0.621549
a5005922530,https://doi.org/10.1109/fg.2017.67,Human Activity Analysis,0.583897
a5005922530,https://doi.org/10.1109/fg.2017.67,Baseline (sea),0.57685465
a5005922530,https://doi.org/10.1109/fg.2017.67,Action Recognition,0.572916
a5005922530,https://doi.org/10.1109/fg.2017.67,Ambient Intelligence,0.507291
a5005922530,https://doi.org/10.1109/fg.2017.67,Accelerometer Data,0.502629
a5005922530,https://doi.org/10.1109/fg.2017.67,Home automation,0.46770757
a5005922530,https://doi.org/10.1145/2993148.2993201,Feature (linguistics),0.6300267
a5005922530,https://doi.org/10.1145/2993148.2993201,Social Behavior,0.530021
a5005922530,https://doi.org/10.1145/2993148.2993201,Personality Traits,0.523876
a5005922530,https://doi.org/10.1007/s00138-007-0074-2,Action Recognition,0.621069
a5005922530,https://doi.org/10.1007/s00138-007-0074-2,Sequence (biology),0.5833545
a5005922530,https://doi.org/10.1007/s00138-007-0074-2,Visual Tracking,0.572142
a5005922530,https://doi.org/10.1007/s00138-007-0074-2,Motion Detection,0.572115
a5005922530,https://doi.org/10.1007/s00138-007-0074-2,Multiple Object Tracking,0.571905
a5005922530,https://doi.org/10.1007/s00138-007-0074-2,Human Activity Analysis,0.561233
a5005922530,https://doi.org/10.1007/978-3-642-34014-7_14,Dynamic time warping,0.7238988
a5005922530,https://doi.org/10.1007/978-3-642-34014-7_14,Similarity (geometry),0.6261253
a5005922530,https://doi.org/10.1007/978-3-642-34014-7_14,Action Recognition,0.550563
a5005922530,https://doi.org/10.1007/978-3-642-34014-7_14,Similarity measure,0.5300367
a5005922530,https://doi.org/10.1007/978-3-642-34014-7_14,Pose Estimation,0.515646
a5005922530,https://doi.org/10.1007/978-3-642-34014-7_14,Language Understanding,0.508564
a5005922530,https://doi.org/10.1007/978-3-642-34014-7_14,Human Activity Analysis,0.508031
a5005922530,https://doi.org/10.1016/j.patcog.2014.05.010,Hough transform,0.85133255
a5005922530,https://doi.org/10.1016/j.patcog.2014.05.010,Human Activity Analysis,0.603405
a5005922530,https://doi.org/10.1016/j.patcog.2014.05.010,Action Recognition,0.588564
a5005922530,https://doi.org/10.1016/j.patcog.2014.05.010,Motion Detection,0.552812
a5005922530,https://doi.org/10.1016/j.patcog.2014.05.010,Real-time Tracking,0.55016
a5005922530,https://doi.org/10.1016/j.patcog.2014.05.010,Multiple Object Tracking,0.546317
a5005922530,https://doi.org/10.3389/fpsyg.2014.01437,Dyad,0.8594774
a5005922530,https://doi.org/10.3389/fpsyg.2014.01437,Interpersonal Synchrony,0.579279
a5005922530,https://doi.org/10.3389/fpsyg.2014.01437,Emotion Recognition,0.537314
a5005922530,https://doi.org/10.3389/fpsyg.2014.01437,Affective Computing,0.532364
a5005922530,https://doi.org/10.3389/fpsyg.2014.01437,Social Cognition,0.515951
a5005922530,https://doi.org/10.3389/fpsyg.2014.01437,Physiological Signals,0.514796
a5005922530,https://doi.org/10.3389/fpsyg.2014.01437,Joint attention,0.48230004
a5005922530,https://doi.org/10.1007/978-3-319-72038-8,Human-Robot Interaction,0.464655
a5005922530,https://doi.org/10.1109/icip.2019.8803833,Monocular,0.6989039
a5005922530,https://doi.org/10.1109/icip.2019.8803833,3D Human Pose,0.651763
a5005922530,https://doi.org/10.1109/icip.2019.8803833,Pose Estimation,0.623207
a5005922530,https://doi.org/10.1109/icip.2019.8803833,Feature (linguistics),0.48965365
a5005922530,https://doi.org/10.1109/icip.2019.8803833,Hourglass,0.4599949
a5005922530,https://doi.org/10.1109/icip.2019.8803833,RGB color model,0.43826085
a5005922530,https://doi.org/10.1109/ipta.2010.5586809,Discriminative model,0.8143232
a5005922530,https://doi.org/10.1109/ipta.2010.5586809,Identification (biology),0.6792271
a5005922530,https://doi.org/10.1109/ipta.2010.5586809,Representation (politics),0.61506325
a5005922530,https://doi.org/10.1109/ipta.2010.5586809,Person Re-identification,0.607279
a5005922530,https://doi.org/10.1109/ipta.2010.5586809,Pose Estimation,0.562459
a5005922530,https://doi.org/10.1109/ipta.2010.5586809,Background Subtraction,0.55245
a5005922530,https://doi.org/10.1109/ipta.2010.5586809,Single Image Restoration,0.546788
a5005922530,https://doi.org/10.1109/ipta.2010.5586809,3D Human Pose,0.545782
a5005922530,https://doi.org/10.1109/ipta.2010.5586809,Robustness (evolution),0.4227797
a5005922530,https://doi.org/10.1109/icpr.2000.903704,Corner detection,0.6765579
a5005922530,https://doi.org/10.1109/icpr.2000.903704,Position (finance),0.6174937
a5005922530,https://doi.org/10.1109/icpr.2000.903704,Interest Point Detectors,0.509188
a5005922530,https://doi.org/10.1109/icpr.2000.903704,Image Retrieval,0.505088
a5005922530,https://doi.org/10.1109/icpr.2000.903704,Image Segmentation,0.504739
a5005922530,https://doi.org/10.1016/j.imavis.2017.05.008,Image warping,0.56686497
a5005922530,https://doi.org/10.1016/j.imavis.2017.05.008,Dynamic Time Warping,0.546782
a5005922530,https://doi.org/10.1016/j.imavis.2017.05.008,Inverse Kinematics,0.51401
a5005922530,https://doi.org/10.1016/j.imavis.2017.05.008,Human Motion Data,0.510373
a5005922530,https://doi.org/10.1016/j.imavis.2017.05.008,Motion capture,0.46920007
a5005922530,https://doi.org/10.1016/j.imavis.2017.05.008,Motion analysis,0.43967006
a5005922530,https://doi.org/10.1109/wacv48630.2021.00131,Regularization (linguistics),0.7307339
a5005922530,https://doi.org/10.1109/wacv48630.2021.00131,Action Recognition,0.586175
a5005922530,https://doi.org/10.1109/wacv48630.2021.00131,Human Activity Analysis,0.535778
a5079026902,https://doi.org/10.1145/192161.192272,Spoken Dialogue Systems,0.540758
a5079026902,https://doi.org/10.1145/192161.192272,Multimodal Interaction,0.520801
a5079026902,https://doi.org/10.1145/192161.192272,Gesture,0.513778
a5079026902,https://doi.org/10.1145/192161.192272,Natural Language Generation,0.509949
a5079026902,https://doi.org/10.1145/192161.192272,Gesture Recognition,0.509351
a5079026902,https://doi.org/10.1007/11821830_17,Realization (probability),0.659977
a5079026902,https://doi.org/10.1007/11821830_17,Abstraction,0.58245134
a5079026902,https://doi.org/10.1007/11821830_17,Multimodal Interaction,0.557816
a5079026902,https://doi.org/10.1007/11821830_17,Modular programming,0.48109576
a5079026902,https://doi.org/10.1109/t-affc.2011.27,Social Cognition,0.544436
a5079026902,https://doi.org/10.1109/t-affc.2011.27,Interpersonal Synchrony,0.521173
a5079026902,https://doi.org/10.1109/t-affc.2011.27,Human Perception of Robots,0.515941
a5079026902,https://doi.org/10.1109/t-affc.2011.27,Emotion Recognition,0.510769
a5079026902,https://doi.org/10.1109/t-affc.2011.27,Affective Computing,0.509567
a5079026902,https://doi.org/10.1038/s41562-021-01130-8,Explanatory power,0.7143862
a5079026902,https://doi.org/10.1038/s41562-021-01130-8,Emotions,0.538009
a5079026902,https://doi.org/10.1038/s41562-021-01130-8,Ask price,0.47848362
a5079026902,https://doi.org/10.1145/3462244,Multidimensionality,0.54884
a5079026902,https://doi.org/10.1207/s15516709cog2001_1,Facial Expression Analysis,0.61531
a5079026902,https://doi.org/10.1207/s15516709cog2001_1,Gesture Recognition,0.539369
a5079026902,https://doi.org/10.1207/s15516709cog2001_1,Character Animation,0.525568
a5079026902,https://doi.org/10.1207/s15516709cog2001_1,Physics-based Animation,0.522442
a5079026902,https://doi.org/10.1207/s15516709cog2001_1,3D Face Reconstruction,0.519139
a5079026902,https://doi.org/10.1016/s1071-5819(03)00020-x,Embodied agent,0.6634532
a5079026902,https://doi.org/10.1016/s1071-5819(03)00020-x,Emotional Expressions,0.532624
a5079026902,https://doi.org/10.1016/s1071-5819(03)00020-x,Interactive Virtual Humans,0.525735
a5079026902,https://doi.org/10.1016/s1071-5819(03)00020-x,Emotion Recognition,0.523767
a5079026902,https://doi.org/10.1016/s1071-5819(03)00020-x,Dialog system,0.5198891
a5079026902,https://doi.org/10.1016/s1071-5819(03)00020-x,Facial Expression Analysis,0.515844
a5079026902,https://doi.org/10.1016/s1071-5819(03)00020-x,Emotion Perception,0.510405
a5079026902,https://doi.org/10.1016/s1071-5819(03)00020-x,Representation (politics),0.446116
a5079026902,https://doi.org/10.1016/s1071-5819(03)00020-x,Affective computing,0.43474486
a5079026902,https://doi.org/10.1007/978-3-662-08373-4_4,Embodied agent,0.57716584
a5079026902,https://doi.org/10.1007/978-3-662-08373-4_4,Dialog system,0.57270736
a5079026902,https://doi.org/10.1007/978-3-662-08373-4_4,Body language,0.54460436
a5079026902,https://doi.org/10.1007/978-3-662-08373-4_4,Interactive Virtual Humans,0.535831
a5079026902,https://doi.org/10.1007/978-3-662-08373-4_4,Spoken Dialogue Systems,0.532391
a5079026902,https://doi.org/10.1007/978-3-662-08373-4_4,Multimodal Interaction,0.526461
a5079026902,https://doi.org/10.1007/978-3-662-08373-4_4,Referring Expressions,0.507901
a5079026902,https://doi.org/10.1007/978-3-662-08373-4_4,Natural Language Generation,0.50771
a5079026902,https://doi.org/10.1007/978-3-540-74997-4_10,Component (thermodynamics),0.6423847
a5079026902,https://doi.org/10.1007/978-3-540-74997-4_10,Multimodal Interaction,0.53838
a5079026902,https://doi.org/10.1007/11678816_22,Expressivity,0.68949634
a5079026902,https://doi.org/10.1007/11678816_22,Interactive Virtual Humans,0.498057
a5079026902,https://doi.org/10.1007/11678816_22,Dialog system,0.46357682
a5079026902,https://doi.org/10.1109/t-affc.2011.34,Modularity (biology),0.6695611
a5079026902,https://doi.org/10.1109/t-affc.2011.34,Multimodal Interaction,0.570313
a5079026902,https://doi.org/10.1109/t-affc.2011.34,Spoken Dialogue Systems,0.570052
a5079026902,https://doi.org/10.1109/t-affc.2011.34,Speech Emotion,0.52585
a5079026902,https://doi.org/10.1109/t-affc.2011.34,Affective Computing,0.517317
a5079026902,https://doi.org/10.1109/t-affc.2011.34,Multimodal Data,0.505991
a5079026902,https://doi.org/10.1098/rstb.2009.0186,Dynamism,0.899798
a5079026902,https://doi.org/10.1098/rstb.2009.0186,Expression (computer science),0.7597941
a5079026902,https://doi.org/10.1098/rstb.2009.0186,Feature (linguistics),0.6830498
a5079026902,https://doi.org/10.1098/rstb.2009.0186,Representation (politics),0.65499085
a5079026902,https://doi.org/10.1098/rstb.2009.0186,Multimodal Interaction,0.562694
a5079026902,https://doi.org/10.1098/rstb.2009.0186,Interactive Virtual Humans,0.510658
a5079026902,https://doi.org/10.1098/rstb.2009.0186,User Simulation,0.501704
