author_init,doi,keywords,scorings
a5079026902,https://doi.org/10.1007/978-3-540-74997-4_10,"['Component (thermodynamics)', 'Multimodal Interaction']","[0.6423847, 0.53838]"
a5079026902,https://doi.org/10.1007/11678816_22,"['Expressivity', 'Interactive Virtual Humans', 'Dialog system']","[0.68949634, 0.498057, 0.46357682]"
a5079026902,https://doi.org/10.1109/t-affc.2011.34,"['Modularity (biology)', 'Multimodal Interaction', 'Spoken Dialogue Systems', 'Speech Emotion', 'Affective Computing', 'Multimodal Data']","[0.6695611, 0.570313, 0.570052, 0.52585, 0.517317, 0.505991]"
a5079026902,https://doi.org/10.1098/rstb.2009.0186,"['Dynamism', 'Expression (computer science)', 'Feature (linguistics)', 'Representation (politics)', 'Multimodal Interaction', 'Interactive Virtual Humans', 'User Simulation']","[0.899798, 0.7597941, 0.6830498, 0.65499085, 0.562694, 0.510658, 0.501704]"
a5079026902,https://doi.org/10.1007/978-3-319-03161-3_35,['Temporary Employment'],[0.452638]
a5079026902,https://doi.org/10.3389/frobt.2020.00092,"['Human-Robot Interaction', 'Human Perception of Robots', 'Embodied agent', 'Human–robot interaction']","[0.522798, 0.504729, 0.42814514, 0.41263396]"
a5079026902,https://doi.org/10.1109/taffc.2020.3008693,"['Tactile Perception', 'Haptic Interfaces', 'Modality (human–computer interaction)', 'Affordance']","[0.516388, 0.508549, 0.48143145, 0.41630808]"
a5079026902,,"['Identification (biology)', 'Voice Assistants', 'Trustworthiness', 'Dialog system']","[0.5252071, 0.515284, 0.44633704, 0.44511425]"
a5079026902,https://doi.org/10.1007/1-4020-3051-7_1,"['Embodied agent', 'Interactive Virtual Humans', 'Spoken Dialogue Systems']","[0.72451544, 0.530942, 0.512615]"
a5079026902,https://doi.org/10.1016/j.specom.2008.04.009,"['Expressivity', 'Emotion Perception', 'Interactive Virtual Humans', 'Dialog system']","[0.94020677, 0.502382, 0.500258, 0.4197346]"
a5079026902,https://doi.org/10.1145/1101149.1101301,"['Expressivity', 'Embodied agent', 'Dialog system', 'Multimodal Interaction', 'Referring Expressions', 'Avatar', 'ENCODE', 'Presentation (obstetrics)', 'Representation (politics)']","[0.7277248, 0.72471845, 0.57741785, 0.54435, 0.516946, 0.4836446, 0.47062945, 0.42832446, 0.42825747]"
a5079026902,,"['Torso', 'Spoken Dialogue Systems', 'Multimodal Interaction', 'Interactive Virtual Humans', 'Embodied agent']","[0.68941015, 0.526628, 0.518524, 0.509203, 0.49649745]"
a5079026902,,"['Emotions', 'Psychoanalytic Models', 'Cognitive Architecture', 'Neuro-Symbolic Networks', 'Decision-making', 'Everyday life', 'Affective computing']","[0.62868, 0.614016, 0.541888, 0.52839, 0.508914, 0.50580454, 0.44583794]"
a5079026902,https://doi.org/10.1007/978-3-642-15184-2,"['Emotions', 'Human life', 'Perception', 'Human communication']","[0.578594, 0.51316696, 0.512715, 0.44527772]"
a5079026902,https://doi.org/10.1162/pres_a_00065,['Emotion Perception'],[0.489302]
a5079026902,https://doi.org/10.1145/3136755.3136780,"['Multimodal Interaction', 'Spoken Dialogue Systems', 'Multimodal Indexing', 'Interface (matter)']","[0.577032, 0.525132, 0.503846, 0.48862296]"
a5079026902,https://doi.org/10.1007/11550617_20,"['Spoken Dialogue Systems', 'Multimodal Interaction', 'Dialog system']","[0.521884, 0.514169, 0.4877656]"
a5019033794,https://doi.org/10.1145/2702123.2702391,"['Multi-touch Sensing', 'Electronic Skin', 'Touchpad', 'Tangible User Interfaces', 'Stretchable Sensors', 'Resistive touchscreen', 'Tactile Perception', 'Wearable technology', 'Tactile sensor']","[0.609205, 0.569978, 0.56679004, 0.548109, 0.544, 0.5284835, 0.527327, 0.47083926, 0.46430308]"
a5019033794,https://doi.org/10.1145/2207676.2207718,"['Gesture Recognition', 'Tangible User Interfaces', 'Interaction Techniques', 'Tactile Perception', 'Public Displays']","[0.545699, 0.541869, 0.530822, 0.524632, 0.51835]"
a5019033794,https://doi.org/10.1145/2470654.2470774,"['Gesture Recognition', 'User-defined Gestures', 'Mobile Interaction', 'Tabletop Displays', 'Multi-touch Sensing']","[0.595292, 0.579606, 0.527089, 0.524094, 0.515834]"
a5019033794,https://doi.org/10.1145/2207676.2208576,"['Multi-touch Sensing', 'Gesture Recognition', 'Tactile Perception', 'User-defined Gestures', 'Depth Sensor']","[0.628793, 0.573527, 0.549144, 0.54637, 0.539744]"
a5019033794,https://doi.org/10.1145/2858036.2858375,"['Assistive technology', 'Multi-touch Sensing', 'Interaction Design', 'Participatory Design', 'Tactile Perception', 'Emotional Design']","[0.609782, 0.576632, 0.536771, 0.535039, 0.529972, 0.52749]"
a5019033794,https://doi.org/10.1145/3476068,"['Empirical research', 'Trust']","[0.5605059, 0.513486]"
a5019033794,https://doi.org/10.1109/taffc.2020.3008693,"['Tactile Perception', 'Haptic Interfaces', 'Modality (human–computer interaction)', 'Affordance']","[0.516388, 0.508549, 0.48143145, 0.41630808]"
a5019033794,https://doi.org/10.1145/2207676.2207720,"['Tabletop Displays', 'Public Displays', 'Tangible User Interfaces']","[0.558509, 0.513424, 0.512985]"
a5019033794,https://doi.org/10.1145/2628363.2628368,"['USable', 'Confusion', 'User-defined Gestures', 'Cursor (databases)', 'Public Displays', 'Gesture Recognition', 'Interaction Techniques', 'Usability', 'Public space', 'Representation (politics)']","[0.76280904, 0.62054616, 0.580698, 0.57186586, 0.547593, 0.540483, 0.539133, 0.525417, 0.46525747, 0.42657167]"
a5019033794,https://doi.org/10.1145/2501988.2502024,['Emotional Design'],[0.504638]
a5019033794,,"['Assistive technology', 'Multi-touch Sensing', 'Tactile Perception', 'Sensory Substitution', 'Cognitive Maps', 'Wayfinding']","[0.61722875, 0.599299, 0.537741, 0.524134, 0.522163, 0.520542]"
a5019033794,https://doi.org/10.1145/3002171,"['Usability', 'Tangible User Interfaces', 'User Experience', 'Task Analysis', 'Interaction Design']","[0.577314, 0.553516, 0.533327, 0.532466, 0.518107]"
a5019033794,https://doi.org/10.1145/3210586.3210603,"['Research with Children', 'Participatory Design', 'Ethical Considerations', 'Emotional Design', ""Children's Participation""]","[0.587855, 0.565122, 0.545218, 0.53655, 0.531027]"
a5019033794,https://doi.org/10.1145/3411764.3445497,"['Surprise', 'User Experience', 'Tangible User Interfaces', 'Participatory Sensing', 'Participatory Design', 'Interaction Techniques', 'Interface (matter)']","[0.8757942, 0.545432, 0.542776, 0.51994, 0.513764, 0.502036, 0.4235295]"
a5019033794,https://doi.org/10.1140/epjd/e2007-00306-3,"['Finesse', 'Magnetic Field Amplification', 'Transverse field']","[0.8329127, 0.487869, 0.41730672]"
a5019033794,https://doi.org/10.1145/1385569.1385575,['User-defined Gestures'],[0.483492]
a5019033794,https://doi.org/10.1007/978-3-642-23771-3_19,"['Interaction Techniques', 'Gesture Recognition', 'User-defined Gestures', 'Tangible User Interfaces', 'Multi-touch Sensing']","[0.582549, 0.558954, 0.538507, 0.516787, 0.515559]"
a5019033794,https://doi.org/10.1145/2556288.2557093,"['Visual search', 'Gaze Estimation', 'Eye Movement Analysis', 'Remote Gaze Estimation', 'Gesture Recognition', 'Parametrization (atmospheric modeling)', 'Eye Tracking', 'Position (finance)', 'Tracking (education)']","[0.66320837, 0.584636, 0.558375, 0.530702, 0.52604, 0.5104057, 0.505974, 0.48932618, 0.458926]"
a5019033794,https://doi.org/10.1145/2470654.2470735,"['Usability', 'User-defined Gestures', 'Gesture Recognition', 'Task Switching', 'Interface (matter)']","[0.525372, 0.521113, 0.510968, 0.50319, 0.44973955]"
a5019033794,https://doi.org/10.1145/2470654.2470734,"['Haptic Interfaces', 'User-defined Gestures', 'Tangible User Interfaces', 'Gesture Recognition', 'Head Gesture Recognition']","[0.542008, 0.532513, 0.521956, 0.520058, 0.518893]"
a5019033794,https://doi.org/10.1145/2702123.2702483,"['Usability Research', 'Technology Acceptance Model', 'Eye Movement Analysis', 'Perceived Ease of Use', 'Human-Computer Interaction']","[0.544999, 0.543431, 0.529785, 0.510215, 0.502604]"
a5019033794,https://doi.org/10.1109/tvcg.2018.2865233,"['Counterintuitive', 'Information Visualization', 'Interactive Visualization', 'Visual Representation', 'Decision-making', 'Visual Analytics']","[0.92368853, 0.623229, 0.606865, 0.56779, 0.564062, 0.551031]"
a5019033794,https://doi.org/10.1145/1753326.1753414,"['Multi-touch Sensing', 'Gesture Recognition', 'Interaction Techniques', 'Tactile Perception', 'User-defined Gestures']","[0.581934, 0.531302, 0.530412, 0.508624, 0.503825]"
a5019033794,https://doi.org/10.1016/j.ijhcs.2012.05.006,"['Multi-touch Sensing', 'Gesture Recognition', 'User-defined Gestures', 'Interaction Techniques', 'Hand Gesture']","[0.576922, 0.566863, 0.542439, 0.505578, 0.500451]"
a5019033794,https://doi.org/10.1145/2254556.2254590,"['Hand Gesture', 'Mobile Interaction', 'User-defined Gestures', 'Gesture Recognition', 'Multi-touch Sensing']","[0.5399, 0.534146, 0.532012, 0.518959, 0.516609]"
a5084974660,https://doi.org/10.1016/j.mechatronics.2009.12.001,['Flexible Actuators'],[0.509847]
a5084974660,https://doi.org/10.1109/tim.2007.913768,"['Software portability', 'Braille', 'Tactile Perception', 'Tactile display', 'Multi-touch Sensing', 'Tangible User Interfaces', 'Vibrotactile Display', 'Tabletop Displays']","[0.7427921, 0.67083764, 0.606591, 0.54368085, 0.54261, 0.532111, 0.528824, 0.510016]"
a5084974660,https://doi.org/10.1109/tmech.2010.2055577,"['Robot end effector', 'Surgical robot', 'Surgical Robotics', 'Minimally Invasive Surgery', 'Robotic Surgery']","[0.7161145, 0.5685817, 0.528887, 0.525326, 0.510911]"
a5084974660,https://doi.org/10.1109/tbme.2012.2228859,"['Visual Servoing', 'Image Segmentation', 'Monocular Depth Estimation', 'Distortion (music)']","[0.568748, 0.507538, 0.5056, 0.44501343]"
a5084974660,https://doi.org/10.1109/vecims.2005.1567577,"['Tactile display', 'Tactile Perception', 'Tactile sensor', 'Stretchable Sensors', 'Vibrotactile Display', 'Flexible Electronics', 'Haptic Interfaces']","[0.8029017, 0.556996, 0.5536639, 0.519146, 0.515352, 0.502731, 0.501006]"
a5084974660,https://doi.org/10.1109/lra.2021.3128685,"['Continuum Robots', 'Surgical Robotics']","[0.55169, 0.505473]"
a5084974660,https://doi.org/10.1100/2012/907372,"['Teleoperation', 'Minimally Invasive Surgery', 'Human-Robot Collaboration']","[0.52111, 0.512241, 0.503098]"
a5084974660,https://doi.org/10.1002/rob.10041,"['Human-Robot Collaboration', 'Position (finance)', 'Human-Machine Collaboration', 'Safe Human-Robot Interaction', 'Adaptive Control', 'Impedance Control']","[0.589183, 0.5866468, 0.577004, 0.549178, 0.538727, 0.538268]"
a5084974660,https://doi.org/10.1109/iros.2010.5650390,"['Human-Machine Collaboration', 'Meatus', 'Manipulator (device)']","[0.487049, 0.47556776, 0.42833406]"
a5084974660,https://doi.org/10.1109/tmech.2013.2293519,"['Conic section', 'Microvasculature Detection', 'Field of view']","[0.8348489, 0.489912, 0.47748113]"
a5084974660,https://doi.org/10.1109/iros.2011.6094513,"['Endomicroscopy', 'In Vivo Imaging']","[0.73339945, 0.579476]"
a5084974660,https://doi.org/10.20965/jrm.2011.p0105,"['Interventional neuroradiology', 'Neuroradiology', 'Metamagnetic Shape Memory Alloys', 'Ferromagnetic Shape Memory Alloys']","[0.6629529, 0.6080805, 0.530134, 0.503032]"
a5084974660,https://doi.org/10.1109/robot.2005.1570302,"['Shape Memory Alloys', 'Metamagnetic Shape Memory Alloys', 'Ferromagnetic Shape Memory Alloys', 'Tactile Perception', 'Nickel titanium']","[0.582413, 0.574552, 0.558359, 0.545807, 0.49916863]"
a5084974660,https://doi.org/10.1016/j.clinre.2023.102172,"['Magnetic resonance cholangiopancreatography', 'ERCP', 'Biliary Drainage', 'Hilar Cholangiocarcinoma', 'Endoscopic Stenting', 'Percutaneous transhepatic cholangiography']","[0.7201052, 0.524537, 0.523227, 0.514107, 0.504373, 0.45151567]"
a5084974660,https://doi.org/10.1109/tbme.2012.2234748,"['Surface Profilometry', 'Chicken breast', 'Elastic-Plastic Contact Analysis', 'Deformation Analysis', 'Surface reconstruction']","[0.547751, 0.5252706, 0.520166, 0.509835, 0.4159072]"
a5084974660,https://doi.org/10.1007/3-540-45118-8_19,"['Flexible Actuators', 'Endoscope', 'Nickel titanium']","[0.529104, 0.50306696, 0.43274966]"
a5084974660,https://doi.org/10.1109/icra.2011.5979719,"['Image stitching', 'Surgical instrument', 'Interface (matter)', 'Flexible Actuators', 'Robot end effector', 'Invasive surgery']","[0.81003714, 0.6204139, 0.53380144, 0.516862, 0.5071213, 0.45011932]"
a5084974660,https://doi.org/10.1109/iros.2011.6094449,"['Workstation Ergonomics', 'Operating Room Performance', 'Posture Analysis', 'Human Motion Simulation', 'Robotic Surgery']","[0.570253, 0.557948, 0.522472, 0.509382, 0.508777]"
a5084974660,https://doi.org/10.3389/frobt.2016.00037,"['Surgical instrument', 'Operating Room Performance', 'Sensory cue', 'Trainer']","[0.65252364, 0.500952, 0.47844127, 0.4231405]"
a5084974660,https://doi.org/10.1109/cbms61543.2024.00094,"['Net (polyhedron)', 'Biliary Drainage', 'Bile Duct Injury']","[0.7737564, 0.521827, 0.521282]"
a5084974660,https://doi.org/10.1109/biorob.2008.4762795,"['Micromanipulator', 'Invasive surgery', 'Minimally Invasive Surgery', 'Teleoperation']","[0.8412632, 0.54849285, 0.505433, 0.500742]"
a5084974660,https://doi.org/10.1109/icra.2012.6225103,"['Synchronism', 'Surgical instrument', 'Impedance control', 'Soft Robotics']","[0.85208905, 0.6509584, 0.5559824, 0.52675]"
a5084974660,https://doi.org/10.1007/s11548-010-0504-x,"['Ground truth', 'Ureteroscopy', 'Laser lithotripsy', 'Spectral Imaging', 'URETEROSCOPE']","[0.5812321, 0.5693109, 0.5303194, 0.469211, 0.42009163]"
a5084974660,https://doi.org/10.1016/j.mechatronics.2021.102689,['Telesurgery'],[0.50578]
a5084974660,https://doi.org/10.1007/978-3-642-15711-0_54,"['Robot end effector', 'Proof of concept', 'Kinematic Modeling', 'Virtual Reality Training', 'Surgical Robotics', 'Surgical robot', 'Kinematics equations']","[0.71144164, 0.5949772, 0.523087, 0.522175, 0.512567, 0.47483522, 0.468713]"
a5000942708,https://doi.org/10.1145/3209978.3210036,"['Popularity', 'Cross-Modal Retrieval', 'Representation (politics)', 'Recipe', 'Content-Based Image Retrieval', 'Shape Matching', 'Image Retrieval', 'Feature Matching']","[0.73314893, 0.645418, 0.6026603, 0.602131, 0.571841, 0.569755, 0.567293, 0.558981]"
a5000942708,https://doi.org/10.1007/978-3-030-45439-5_5,"['Sequence (biology)', 'Syntax-based Translation Models', 'Language Modeling', 'Hierarchical database model', 'Topic Modeling', 'Sequence-to-Sequence Learning', 'Natural language generation']","[0.5633357, 0.535149, 0.528792, 0.5219442, 0.505601, 0.505375, 0.43843272]"
a5000942708,https://doi.org/10.18653/v1/2021.emnlp-main.633,['Textual Data'],[0.576713]
a5000942708,https://doi.org/10.1145/2600428.2609598,"['Participatory Sensing', 'Online Collaboration', 'Knowledge Sharing', 'Expert Finding', 'User Motivations', 'Information overload']","[0.524623, 0.515831, 0.515012, 0.506653, 0.505689, 0.4476633]"
a5000942708,https://doi.org/10.1609/aaai.v32i1.11939,"['Visual Question Answering', 'Image Captioning', 'Language Understanding', 'Semantic Reasoning', 'Semantic Analysis', 'Representation (politics)']","[0.569187, 0.561871, 0.555243, 0.546048, 0.542071, 0.50503784]"
a5000942708,https://doi.org/10.48550/arxiv.1804.11146,"['Cross-Modal Retrieval', 'Shape Matching', 'Content-Based Image Retrieval', 'Feature Matching', 'Image Retrieval']","[0.634771, 0.589805, 0.579656, 0.567525, 0.564793]"
a5000942708,https://doi.org/10.18653/v1/d19-1064,"['Word Representation', 'Semantic Reasoning', 'Language Modeling', 'Image Captioning', 'Visual Question Answering']","[0.548875, 0.537725, 0.526889, 0.525364, 0.524469]"
a5000942708,https://doi.org/10.1007/s10618-021-00801-4,"['Leverage (statistics)', 'Word Representation', 'Topic Modeling', 'Language Modeling', 'Software Defect Prediction', 'Neural Machine Translation', 'Natural language generation', 'Benchmark (surveying)', 'Dependency grammar']","[0.54910064, 0.532155, 0.518435, 0.5086, 0.504846, 0.503758, 0.48977852, 0.45385653, 0.4421486]"
a5000942708,https://doi.org/10.48550/arxiv.2102.02810,"['Leverage (statistics)', 'Topic Modeling', 'Word Representation', 'Language Modeling', 'Statistical Language Models', 'Natural language generation', 'Benchmark (surveying)']","[0.54678804, 0.544432, 0.53792, 0.533285, 0.511672, 0.49244246, 0.47519982]"
a5000942708,https://doi.org/10.1145/2914586.2914589,"['Knowledge Sharing', 'Social Influence', 'Information Seeker Satisfaction', 'Information sharing', 'Collaboration']","[0.591151, 0.50399, 0.501068, 0.4239438, 0.41505212]"
a5000942708,https://doi.org/10.48550/arxiv.1904.12638,"['Zero (linguistics)', 'Few-Shot Learning', 'Unsupervised Learning', 'Visual Recognition', 'Semi-Supervised Learning', 'Meta-Learning', 'Visual Objects']","[0.64583135, 0.568771, 0.548873, 0.539848, 0.538397, 0.529421, 0.41228887]"
a5000942708,https://doi.org/10.1007/978-3-319-59758-4_17,"['Medical Concept Embedding', 'Bridge (graph theory)', 'Word Representation', 'Representation (politics)', 'Information Retrieval', 'Topic Modeling']","[0.681432, 0.6573101, 0.565898, 0.543894, 0.520311, 0.515666]"
a5000942708,https://doi.org/10.1145/2983323.2983771,"['Community Question Answering', 'Crowdsourcing', 'Knowledge Sharing', 'Question Routing', 'Answer Quality']","[0.567286, 0.555316, 0.515357, 0.514713, 0.513584]"
a5000942708,https://doi.org/10.1145/2806416.2806481,"['Exploratory search', 'Collaboration', 'Information Retrieval', 'open collaboration', 'Learning to Rank', 'Organizational Climate']","[0.6168463, 0.547103, 0.546248, 0.541207, 0.516011, 0.509699]"
a5000942708,https://doi.org/10.1002/asi.22762,"['Relevance (law)', 'Similarity (geometry)', 'Topic Modeling', 'Expert Finding', 'Named Entity Recognition', 'Relevance Criteria', 'Knowledge Sharing']","[0.702231, 0.5564822, 0.552346, 0.550411, 0.547936, 0.544571, 0.532532]"
a5000942708,https://doi.org/10.1016/j.ipm.2014.04.002,"['Relevance (law)', 'Information Retrieval', 'Learning to Rank', 'Expert Finding', 'Expertise Identification', 'Collaborative Filtering', 'Smoothing', 'Maximization']","[0.69832563, 0.590311, 0.581836, 0.576182, 0.556139, 0.549608, 0.53620213, 0.4938591]"
a5000942708,https://doi.org/10.1016/j.ipm.2016.05.002,"['Learning to Rank', 'Information Retrieval', 'Expert Finding', 'Participatory Sensing', 'Knowledge Sharing']","[0.589809, 0.551316, 0.537265, 0.533125, 0.5224]"
a5000942708,https://doi.org/10.1007/978-3-031-28244-7_34,"['Code (set theory)', 'Information Retrieval', 'Few-Shot Learning', 'Meta-Learning', 'Language Understanding', 'Semi-Supervised Learning', 'Rank (graph theory)']","[0.5497891, 0.548174, 0.529031, 0.526297, 0.516147, 0.50774, 0.4855811]"
a5000942708,https://doi.org/10.48550/arxiv.2401.01780,"['Leverage (statistics)', 'Dependency Parsing', 'Language Modeling', 'Topic Modeling', 'Information Retrieval', 'Relational Data Modeling']","[0.77331084, 0.564288, 0.55638, 0.542143, 0.53072, 0.527471]"
a5000942708,https://doi.org/10.48550/arxiv.2401.11509,"['Scope (computer science)', 'Domain Adaptation', 'Transfer Learning', 'Topic Modeling', 'Information Retrieval', 'Few-Shot Learning', 'Transfer of learning', 'Training set']","[0.67976046, 0.668634, 0.563339, 0.546786, 0.529794, 0.511818, 0.4915367, 0.43420896]"
a5000942708,,"['Syntax-based Translation Models', 'Language Modeling']","[0.533537, 0.517496]"
a5000942708,https://doi.org/10.48550/arxiv.2402.16608,"['Visual Question Answering', 'Language Understanding', 'Language Modeling', 'Closed-ended question']","[0.511231, 0.500867, 0.500053, 0.48368153]"
a5000942708,https://doi.org/10.1007/978-3-031-56063-7_31,['Auditing'],[0.497791]
a5000942708,https://doi.org/10.1007/978-3-031-56063-7_32,"['Domain Adaptation', 'Transfer Learning', 'Topic Modeling', 'Information Retrieval', 'Few-Shot Learning']","[0.668634, 0.563339, 0.546786, 0.529794, 0.511818]"
a5000942708,https://doi.org/10.48550/arxiv.2404.15736,"['Multimodality', 'Task-based Instruction', 'Interlanguage Development']","[0.621692, 0.525866, 0.509749]"
a5024969402,https://doi.org/10.1145/3579615,"['Apprenticeship', 'Multimedia Learning', 'Learning Outcomes', 'Instructional Design', 'Complement (music)']","[0.7417107, 0.568048, 0.50707, 0.502388, 0.49970365]"
a5024969402,https://doi.org/10.1007/11552246_15,"['Surgical robot', 'Minimally Invasive Surgery', 'Surgical instrument', 'Invasive surgery']","[0.7057561, 0.515574, 0.5058007, 0.49802136]"
a5024969402,https://doi.org/10.1109/tro.2016.2623332,"['Wrench', 'Surgical instrument', 'Human-Robot Collaboration', 'Lever', 'Palpation', 'Surgical robot', 'Invasive surgery']","[0.81300104, 0.6290096, 0.5083, 0.49493593, 0.46569145, 0.44170383, 0.4331376]"
a5024969402,https://doi.org/10.1145/3290605.3300813,"['Surgical robot', 'Thematic analysis', 'Telesurgery', 'Robotic Surgery', 'Open surgery', 'Invasive surgery', 'Surgical procedures', 'Telerobotics']","[0.606673, 0.5956561, 0.543607, 0.532502, 0.4886232, 0.46742576, 0.44850388, 0.4415813]"
a5024969402,https://doi.org/10.1109/robot.2005.1570169,"['Surgical instrument', 'Visual Servoing', 'Visual Odometry', 'Surgical Robotics', 'Kinematic Modeling', 'Tracking (education)']","[0.7947248, 0.636584, 0.543651, 0.526913, 0.500513, 0.4288822]"
a5024969402,https://doi.org/10.1109/tmech.2014.2314859,['Bioinspired Robotics'],[0.483795]
a5024969402,https://doi.org/10.1007/s11548-016-1399-y,['Biopsy'],[0.470884]
a5024969402,https://doi.org/10.1145/3583961.3583973,"['Virtual Reality Training', 'Training', 'Simulation-Based Training', 'Evidence-based medicine', 'Scientific evidence']","[0.551934, 0.53839, 0.523575, 0.48983905, 0.42806038]"
a5024969402,https://doi.org/10.1109/robot.2007.363931,"['Robustification', 'Visual Servoing']","[0.68703055, 0.602684]"
a5024969402,https://doi.org/10.1109/toh.2024.3363422,"['Palpation', 'Tactile Perception', 'Haptic Interfaces', 'Feedback Control', 'Sensory Substitution']","[0.6272328, 0.596276, 0.557977, 0.51761, 0.509184]"
a5024969402,https://doi.org/10.1007/s11548-024-03082-6,['Operating Room Performance'],[0.526258]
a5024969402,https://doi.org/10.1115/1.2192822,['Electrorheological Fluids'],[0.543615]
a5024969402,https://doi.org/10.1109/iros.2013.6696941,"['Urodynamic Practices', 'Position (finance)', 'Impedance control']","[0.495932, 0.49312398, 0.41847432]"
a5024969402,https://doi.org/10.1109/iros.2012.6385720,"['Plucking', 'Human-Robot Collaboration']","[0.49811602, 0.496525]"
a5024969402,https://doi.org/10.1007/3-540-26431-0_48,"['Visual Servoing', 'Minimally Invasive Surgery', 'Visual Odometry', 'Surgical instrument', 'Tracking (education)']","[0.599811, 0.553884, 0.531573, 0.5266668, 0.49314016]"
a5024969402,https://doi.org/10.1007/s11548-018-1718-6,['Bioinspired Robotics'],[0.456744]
a5024969402,,"['Texture Analysis', 'Prostate biopsy']","[0.491036, 0.4391234]"
a5024969402,https://doi.org/10.1145/3476414,"['CLs upper limits', 'Simulation-Based Training', 'Virtual Reality Training', 'Human–robot interaction']","[0.9059491, 0.516835, 0.515799, 0.45057634]"
a5024969402,https://doi.org/10.1109/robot.2005.1570434,"['Visual Servoing', 'Ultrasound Elastography', 'Medical Image Analysis', 'Deformable Image Registration', 'Shear Wave Imaging']","[0.624863, 0.527747, 0.525678, 0.517588, 0.515312]"
a5024969402,https://doi.org/10.1109/biorob.2006.1639056,"['Visual Servoing', 'Visual Odometry']","[0.595058, 0.522576]"
a5024969402,https://doi.org/10.1117/12.594109,"['Tracking (education)', 'Visual Odometry', 'Deformable Image Registration', 'Medical Image Analysis']","[0.5620967, 0.51475, 0.506498, 0.506455]"
a5024969402,https://doi.org/10.1109/iros.2008.4651013,"['Minification', 'Localization']","[0.54065174, 0.517274]"
a5024969402,https://doi.org/10.1109/robio.2011.6181441,"['Prostate biopsy', 'Bioinspired Robotics']","[0.55174285, 0.476771]"
a5024969402,https://doi.org/10.1007/s11548-015-1244-8,"['Screening Ultrasound', 'Digital Mammography', 'Ultrasound', 'Mammography', 'Contrast-enhanced Mammography']","[0.550131, 0.529143, 0.524457, 0.516948, 0.51673]"
a5024969402,https://doi.org/10.1109/icra.2011.5979938,"['Underactuation', 'Human-Robot Collaboration', 'Safe Human-Robot Interaction', 'Robot Learning']","[0.9325205, 0.599969, 0.533969, 0.504792]"
a5022871131,https://doi.org/10.1109/iccv.2017.285,"['Tucker decomposition', 'Visual Question Answering', 'Multimodal Fusion', 'Image Captioning', 'Feature Matching', 'Representation Learning', 'Rank (graph theory)']","[0.86344343, 0.600128, 0.599421, 0.530938, 0.527974, 0.521505, 0.51363367]"
a5022871131,https://doi.org/10.1109/cvpr.2017.631,"['Pointwise', 'Semi-Supervised Learning', 'Contextual image classification', 'Visual Recognition', 'Few-Shot Learning', 'Unsupervised Learning', 'Meta-Learning', 'Supervised learning']","[0.6630675, 0.604045, 0.5907144, 0.560777, 0.559929, 0.558192, 0.557548, 0.41768038]"
a5022871131,https://doi.org/10.1109/cvpr.2019.00209,"['Visual Question Answering', 'Relevance (law)', 'Visual reasoning', 'Attention Mechanism', 'Representation Learning', 'Image Captioning', 'Cross-Modal Retrieval', 'Representation (politics)']","[0.615684, 0.599951, 0.5917838, 0.543725, 0.525511, 0.524944, 0.520688, 0.5134367]"
a5022871131,https://doi.org/10.1016/j.cviu.2012.09.007,"['Content-Based Image Retrieval', 'Image Captioning', 'Object Recognition', 'Cross-Modal Retrieval', 'Bag-of-words model', 'Bag-of-Features', 'Representation (politics)', 'Pooling', 'Fisher kernel', 'Feature vector']","[0.570223, 0.561935, 0.539261, 0.525887, 0.5215552, 0.52104, 0.49035168, 0.46835986, 0.43055835, 0.42645037]"
a5022871131,https://doi.org/10.1609/aaai.v33i01.33018102,"['Multimodal Fusion', 'Modalities', 'Cross-Modal Retrieval', 'Representation Learning', 'Deep Learning', 'Visual Question Answering', 'Representation (politics)', 'Rank (graph theory)', 'Modality (human–computer interaction)', 'Discriminative model']","[0.625022, 0.5847904, 0.558468, 0.548727, 0.535652, 0.533177, 0.49590167, 0.48571664, 0.471017, 0.43220007]"
a5022871131,https://doi.org/10.48550/arxiv.1906.10169,"['Leverage (statistics)', 'Visual Question Answering', 'Robustness (evolution)', 'Representation Learning', 'Visual Recognition', 'Image Captioning', 'Image Retrieval', 'Training set']","[0.8015479, 0.641829, 0.5500129, 0.545003, 0.538637, 0.532784, 0.507639, 0.45150033]"
a5022871131,https://doi.org/10.1145/3209978.3210036,"['Popularity', 'Cross-Modal Retrieval', 'Representation (politics)', 'Recipe', 'Content-Based Image Retrieval', 'Shape Matching', 'Image Retrieval', 'Feature Matching']","[0.73314893, 0.645418, 0.6026603, 0.602131, 0.571841, 0.569755, 0.567293, 0.558981]"
a5022871131,https://doi.org/10.1109/cvpr.2016.513,"['Deep Learning', 'Image Recognition', 'Object Recognition', 'Feature Matching', 'Object Detection', 'Feature (linguistics)', 'Deep neural networks']","[0.545233, 0.541947, 0.539468, 0.537736, 0.536448, 0.4911196, 0.4405581]"
a5022871131,https://doi.org/10.1109/icmew.2015.7169757,"['Recipe', 'Feature Matching', 'Multi-label Learning', 'Object Recognition', 'Content-Based Image Retrieval', 'Shape Matching', 'Carry (investment)']","[0.9097965, 0.534905, 0.52679, 0.518119, 0.517383, 0.514747, 0.45670885]"
