authFullName_s,authIdHal_i,authIdHal_s,title_s,halId_s,producedDateY_i,doiId_s,keyword_s,abstract_s,uri_s,domain_s
"['Marie-Christine Jaulent', 'Damien Leprovost', 'Jean Charlet', 'Remy Choquet']","[1160040, 3452, 182018]","['marie-christine-jaulent', 'damien-leprovost', 'jean-charlet']",Semantic interoperability challenges to process large amount of data perspectives in forensic and legal medicine,hal-01431816,2016,10.1016/j.jflm.2016.10.002,"['Variety in Big Data', 'Knowledge Engineering', 'Semantic Interoperability', 'Ontology', 'Forensic Science']","['Although the Big Data approach seems promising in various analytic uses, sharing or integrating data within the same analysis space remains a complex task as existing data is highly heterogeneous and difficult to compare. In this position paper, we address the Variety and Veracity dimensions of Big Data when integrating, sharing and reusing large amount of heterogeneous data for data analysis and decision making applications in the healthcare domain. Many issues are raised by the necessity to conform Big Data to standards in order to make data more interoperable both by humans or computations such as data mining. In this paper, we discuss how ontologies (computerized meaning) can contribute to the improvement of information sharing and address the problem of data sharing together with semantic interoperability data frameworks. We then introduce the main steps required for building domain ontologies as they could be implemented in the context of Forensic and Legal medicine. We conclude with a particular emphasis on the current limitations in healthcare data standardization and the importance of knowledge formalisation. for the coming years, in order to maximise data re-use in forensic and legal medicine.']",https://hal.sorbonne-universite.fr/hal-01431816,"['0.sdv', '1.sdv.mhep']"
"['Ferdinand Dhombres', 'Paul Maurice', 'Stéphanie Friszer', 'Lucie Guilbaud', 'Nathalie Lelong', 'Babak Khoshnood', 'Jean Charlet', 'Nicolas Perrot', 'Eric Jauniaux', 'Davor Jurkovic', 'Jean-Marie Jouannic']","[14980, 999828, 999829, 750020, 912598, 896886, 182018, 999832, 999833, 999834, 980060]","['dhombres-ferdinand', 'lucie-guilbaud', 'jean-charlet', 'jean-marie-jouannic']",Developing a knowledge base to support the annotation of ultrasound images of ectopic pregnancy,inserm-01450080,2016,10.1186/s13326-017-0117-1,"['Application ontology', 'Knowledge base', 'Ectopic pregnancy']","['AbstractBackgroundEctopic pregnancy is a frequent early complication of pregnancy associated with significant rates of morbidly and mortality. The positive diagnosis of this condition is established through transvaginal ultrasound scanning. The timing of diagnosis depends on the operator expertise in identifying the signs of ectopic pregnancy, which varies dramatically among medical staff with heterogeneous training. Developing decision support systems in this context is expected to improve the identification of these signs and subsequently improve the quality of care. In this article, we present a new knowledge base for ectopic pregnancy, and we demonstrate its use on the annotation of clinical images.ResultsThe knowledge base is supported by an application ontology, which provides the taxonomy, the vocabulary and definitions for 24 types and 81 signs of ectopic pregnancy, 484 anatomical structures and 32 technical elements for image acquisition. The knowledge base provides a sign-centric model of the domain, with the relations of signs to ectopic pregnancy types, anatomical structures and the technical elements. The evaluation of the ontology and knowledge base demonstrated a positive feedback from a panel of 17 medical users. Leveraging these semantic resources, we developed an application for the annotation of ultrasound images. Using this application, 6 operators achieved a precision of 0.83 for the identification of signs in 208 ultrasound images corresponding to 35 clinical cases of ectopic pregnancy.ConclusionsWe developed a new ectopic pregnancy knowledge base for the annotation of ultrasound images. The use of this knowledge base for the annotation of ultrasound images of ectopic pregnancy showed promising results from the perspective of clinical decision support system development. Other gynecological disorders and fetal anomalies may benefit from our approach.']",https://inserm.hal.science/inserm-01450080,['0.sdv']
"['Xavier Aimé', 'Lamine Traoré', 'Amina Chniti', 'Eric Sadou', 'David Ouagne', 'Jean Charlet', 'Marie-Christine Jaulent', 'Stefan Darmoni', 'Nicolas Griffon', 'Florence Amardeilh', 'Lydia Bascarane', 'Eric Lepage', 'Christel Daniel']","[3957, 964233, 182018, 1160040, 180619, 1216904, 839966]","['xavier-aime', 'jean-charlet', 'marie-christine-jaulent', 'stefan-darmoni', 'nicolas-griffon']",Semantic interoperability platform for Healthcare Information Exchange,hal-01120299,2015,10.1016/j.irbm.2015.01.003,"['Semantic interoperability', 'Health information systems', 'Information model', 'Reference terminology', 'Semantic web', 'Interface terminology']","[""Objectives: An important barrier to electronic healthcare information exchanges (HIE) is the lack of interoperability between information systems especially on the semantic level. In the scope of the ANR (Agence Nationale pour la Recherche)/TeRSan (Terminology and Data Elements Repositories for Healthcare Interoperability) project, we propose to set and use a semantic interoperability platform, based on semantic web technologies, in order to facilitate standardized healthcare information exchanges between heterogeneous Electronic Healthcare Records (EHRs) in different care settings. Material and methods: The platform is a standard-based expressive and scalable semantic interoperability framework. It includes centrally managed Common Data Elements bounded to international/national reference terminologies such as ICD10, CCAM, SNOMED CT, ICD-O, LOINC and PathLex. It offers semantic services such as dynamic mappings between reference and local terminologies. Results: A pilot implementation of semantic services was developed and evaluated within an HIE prototype in telepathology for remote expert advice. The semantic services developed for transcoding local terms into reference terms take into account the type of message and the exchange context defined within standard-based integration profiles. Conclusion: The TeRSan platform is an innovative semantic interoperability framework that (1) provides standard-based semantic services applicable to any HIE infrastructure and (2) preserves the use of local terminologies and local models by end users (health professionals' priority).""]",https://hal.sorbonne-universite.fr/hal-01120299,"['0.info', '1.info.info-hc', '0.sdv', '1.sdv.mhep']"
"['Emmanuelle Kempf', 'Guillaume Lamé', 'Richard Layese', 'Sonia Priou', 'Gilles Chatellier', 'Hedi Chaieb', 'Marc-Antoine Benderra', 'Ali Bellamine', 'Romain Bey', 'Stéphane Bréant', 'Gilles Galula', 'Namik Taright', 'Xavier Tannier', 'Thomas Guyet', 'Elisa Salamanca', 'Etienne Audureau', 'Christel Daniel', 'Christophe Tournigand']","[752391, 4734, 775541, 752157, 757348, 18076, 4817, 1278482]","['emmanuelle-kempf', 'guillaume-lame', 'sonia-priou', 'xtannier', 'thomas-guyet']",New cancer cases at the time of SARS-Cov2 pandemic and related public health policies: A persistent and concerning decrease long after the end of national lockdown,hal-03172913,2021,10.1016/j.ejca.2021.02.015,"['Incidence', 'Early detection of cancer', 'Health policy', 'COVID-19']","['Introduction The dissemination of SARS-Cov2 may have delayed the diagnosis of new cancers. This study aimed at assessing the number of new cancers during and after the lockdown. Methods We prospectively collected the clinical data of the 11.4 million patients referred to the Assistance Publique Hôpitaux de Paris Teaching Hospital. We identified new cancer cases between 1st January 2018 and 31st September 2020 and compared indicators for 2018 and 2019 to 2020 with a focus on the French lockdown (17th March to 11th May 2020) across cancer types and patient age classes. Results Between January and September, 28,348, 27,272 and 23,734 new cancer cases were identified in 2018, 2019 and 2020, respectively. The monthly median number of new cases reached 3168 (interquartile range, IQR, 3027; 3282), 3054 (IQR 2945; 3127) and 2723 (IQR 2085; 2,863) in 2018, 2019 and 2020, respectively. From March 1st to May 31st, new cancer decreased by 30% in 2020 compared to the 2018–19 average; then by 9% from 1st June to 31st September. This evolution was consistent across all tumour types: −30% and −9% for colon, −27% and −6% for lung, −29% and −14% for breast, −33% and −12% for prostate cancers, respectively. For patients aged <70 years, the decrease of colorectal and breast new cancers in April between 2018 and 2019 average and 2020 reached 41% and 39%, respectively. Conclusion The SARS-Cov2 pandemic led to a substantial decrease in new cancer cases. Delays in cancer diagnoses may affect clinical outcomes in the coming years.']",https://hal.science/hal-03172913,"['0.info', '1.info.info-cl', '0.sdv', '1.sdv.can', '0.sdv', '1.sdv.spee']"
"['Ivan Lerner', 'Nicolas Paris', 'Xavier Tannier']","[799102, 18076]",['xtannier'],Terminologies augmented recurrent neural network model for clinical named entity recognition,hal-02428771,2020,10.1016/j.jbi.2019.103356,"['APcNER', 'Clinical natural language processing', 'Information extraction', 'Machine learning', 'Named entity recognition']","[""OBJECTIVE:We aimed to enhance the performance of a supervised model for clinical named-entity recognition (NER) using medical terminologies. In order to evaluate our system in French, we built a corpus for 5 types of clinical entities.METHODS:We used a terminology-based system as baseline, built upon UMLS and SNOMED. Then, we evaluated a biGRU-CRF, and a hybrid system using the prediction of the terminology-based system as feature for the biGRU-CRF. In French, we built APcNER, a corpus of 147 documents annotated for 5 entities (Drug names, Signs or symptoms, Diseases or disorders, Diagnostic procedures or lab tests and Therapeutic procedures). We evaluated each NER systems using exact and partial match definition of F-measure for NER. The APcNER contains 4,837 entities, which took 28 h to annotate. The inter-annotator agreement as measured by Cohen's Kappa was substantial for non-exact match (Κ = 0.61) and moderate considering exact match (Κ = 0.42). In English, we evaluated the NER systems on the i2b2-2009 Medication Challenge for Drug name recognition, which contained 8,573 entities for 268 documents, and i2b2-small a version reduced to match APcNER number of entities.RESULTS:For drug name recognition on both i2b2-2009 and APcNER, the biGRU-CRF performed better that the terminology-based system, with an exact-match F-measure of 91.1% versus 73% and 81.9% versus 75% respectively. For i2b2-small and APcNER, the hybrid system outperformed the biGRU-CRF, with an exact-match F-measure of 87.8% versus 85.6% and 86.4% versus 81.9% respectively. On APcNER corpus, the micro-average F-measure of the hybrid system on the 5 entities was 69.5% in exact match and 84.1% in non-exact match.CONCLUSION:APcNER is a French corpus for clinical-NER of five types of entities which covers a large variety of document types. The extension of the supervised model with terminology has allowed an easy increase in performance, especially for rare entities, and established near state of the art results on the i2b2-2009 corpus.""]",https://hal.science/hal-02428771,"['0.info', '1.info.info-cl']"
"['Emmanuelle Kempf', 'Sonia Priou', 'Guillaume Lamé', 'Christel Daniel', 'Ali Bellamine', 'Daniele Sommacale', 'Yazid Belkacemi', 'Romain Bey', 'Gilles Galula', 'Namik Taright', 'Xavier Tannier', 'Bastien Rance', 'Rémi Flicoteaux', 'François Hemery', 'Etienne Audureau', 'Gilles Chatellier', 'Christophe Tournigand']","[752391, 752157, 4734, 18076, 170889, 757348, 1278482]","['emmanuelle-kempf', 'sonia-priou', 'guillaume-lame', 'xtannier', 'bastien-rance']","Impact of two waves of Sars‐Cov2 outbreak on the number, clinical presentation, care trajectories and survival of patients newly referred for a colorectal cancer: A French multicentric cohort study from a large group of University hospitals",hal-03519085,2022,10.1002/ijc.33928,"['Delivery of Health Care', 'Health Services Research', 'Colorectal Neoplasms', 'Quality of Health Care', 'COVID-19']","['The SARS-Cov2 may have impaired care trajectories, patient overall survival (OS), tumor stage at initial presentation for new colorectal cancer (CRC) cases. This study aimed at assessing those indicators before and after the beginning of the pandemic in France. In this retrospective cohort study, we collected prospectively the clinical data of the 11.4 million of patients referred to the Greater Paris University Hospitals (AP HP). We identified new CRC cases between January first 2018 and December 31st 2020, and compared indicators for 2018-2019 to 2020. pTNM tumor stage was extracted from postoperative pathology reports for localized colon cancer, and metastatic status was extracted from CT-scan baseline text reports. Between 2018 and 2020, 3602 and 1083 new colon and rectal cancers were referred to the APHP, respectively. The 1-year OS rates reached 94%, 93% and 76% for new CRC patients undergoing a resection of the primary tumor, in 2018-2019, in 2020 without any Sars-Cov2 infection and in 2020 with a Sars-Cov2 infection, respectively (HR 3.78, 95%CI 2.1-7.1). For patients undergoing other kind of anticancer treatment, the percentages are 64%, 66% and 27% (HR 2.1, 95%CI 1.4-3.3). Tumor stage at initial presentation, emergency level of primary tumor resection, delays between the first multidisciplinary meeting and the first anticancer treatment did not differ over time. The SARS-Cov2 pandemic has been associated with less newly diagnosed CRC patients and worse 1-yr OS rates attributable to the infection itself rather than to its impact on hospital care delivery or tumor stage at initial presentation.']",https://hal.science/hal-03519085,"['0.sdv', '1.sdv.can', '0.sdv', '1.sdv.mhep', '2.sdv.mhep.heg', '0.sdv', '1.sdv.spee']"
"['Perceval Wajsbürt', 'Arnaud Sarfati', 'Xavier Tannier']","[751196, 18076]","['percevalw', 'xtannier']",Medical concept normalization in French using multilingual terminologies and contextual embeddings,hal-03127411,2021,10.1016/j.jbi.2021.103684,"['Information extraction', 'Medical concept normalization', 'Multilingual representation', 'Natural language processing']","['Introduction: Concept normalization is the task of linking terms from textual medical documents to their concept in terminologies such as the UMLS®. Traditional approaches to this problem depend heavily on the coverage of available resources, which poses a problem for languages other than English. Objective: We present a system for concept normalization in French. We consider textual mentions already extracted and labeled by a named entity recognition system, and we classify these mentions with a UMLS concept unique identifier. We take advantage of the multilingual nature of available terminologies and embedding models to improve concept normalization in French without translation nor direct supervision. Materials and methods: We consider the task as a highly-multiclass classification problem. The terms are encoded with contextualized embeddings and classified via cosine similarity and softmax. A first step uses a subset of the terminology to finetune the embeddings and train the model. A second step adds the entire target terminology, and the model is trained further with hard negative selection and softmax sampling. Results: On two corpora from the Quaero FrenchMed benchmark, we show that our approach can lead to good results even with no labeled data at all; and that it outperforms existing supervised methods with labeled data. Discussion: Training the system with both French and English terms improves by a large margin the performance of the system on a French benchmark, regardless of the way the embeddings were pretrained (French, English, multilingual). Our distantly supervised method can be applied to any kind of documents or medical domain, as it does not require any concept-labeled documents. Conclusion: These experiments pave the way for simpler and more effective multilingual approaches to processing medical texts in languages other than English.']",https://hal.science/hal-03127411,"['0.info', '1.info.info-cl']"
"['Maria Paola Tramonti Fantozzi', 'Ugo Faraguna', 'Adrien Ugon', 'Gastone Ciuti', 'Andrea Pinna']",[817471],,Automatic Cyclic Alternating Pattern (CAP) analysis: Local and multi-trace approaches,hal-03464976,2021,10.1371/journal.pone.0260984,"['Algorithms', 'Sleep', 'Electroencephalography', 'Signal filtering', 'Sleep disorders', 'Bandpass filters', 'Support vector machines', 'Visual inspection']","['The Cyclic Alternating Pattern (CAP) is composed of cycles of two different electroencephalographic features: an activation A-phase followed by a B-phase representing the background activity. CAP is considered a physiological marker of sleep instability. Despite its informative nature, the clinical applications remain limited as CAP analysis is a time-consuming activity. In order to overcome this limit, several automatic detection methods were recently developed. In this paper, two new dimensions were investigated in the attempt to optimize novel, efficient and automatic detection algorithms: 1) many electroencephalographic leads were compared to identify the best local performance, and 2) the global contribution of the concurrent detection across several derivations to CAP identification. The developed algorithms were tested on 41 polysomnographic recordings from normal (n = 8) and pathological (n = 33) subjects. In comparison with the visual CAP analysis as the gold standard, the performance of each algorithm was evaluated. Locally, the detection on the F4-C4 derivation showed the best performance in comparison with all other leads, providing practical suggestions of electrode montage when a lean and minimally invasive approach is preferable. A further improvement in the detection was achieved by a multi-trace method, the Global Analysis-Common Events, to be applied when several recording derivations are available. Moreover, CAP time and CAP rate obtained with these algorithms positively correlated with the ones identified by the scorer. These preliminary findings support efficient automated ways for the evaluation of the sleep instability, generalizable to both normal and pathological subjects affected by different sleep disorders.']",https://hal.sorbonne-universite.fr/hal-03464976,['0.info']
"['Quentin Angermann', 'Aymeric Histace', 'Olivier Romain', 'Xavier Dray', 'Andrea Pinna', 'Bertrand Granado']","[8193, 1028, 4376, 934208, 934207, 9619]","['quentin-angermann', 'aymeric-histace', 'romain-etis', 'bertrand-granado']",Smart Videocapsule for Early Diagnosis of Colorectal Cancer: Toward Embedded Image Analysis,hal-01150094,2015,10.1007/978-3-319-20071-2_12,"['Polyp Localization', 'Embedded Detection', 'Videocapsule', 'Colorectal Cancer', 'Energy Performance']","['For the last 20 years, wireless videocapsule technology has triggered a lot of interest in the gastroenterologist community for the non-invasive early detection of various gastrointestinal pathologies (ulcers, Chrones disease, polyp detection, etc.). Nevertheless, in most of the European countries videocapsules are not yet considered as a systematic valid alternative to classic endoscopies and colonoscopies. Main reasons are in the existing technological limitations of videocapsules that are of two kinds: (i) A limited battery life-time (8 hours usually ensured by the manufacturer) that does not allow a complete imaging of the gastro intestinal tract, and (ii) the limited performance of the device in terms of detection rate of particular structures like polyps for instance which degenerations are at the origin of colorectal cancer. To overpass these limitations, main idea of our work is to develop a generation of smart videocapsules that takes advantage of the constant progress in electronics and most precisely in embedded signal processing tasks. In this Chapter, we give first a detailed overview of the most recent state-of-the-art related to videocapsules from the technological perspective in order to clearly positioned our work among the existing products and on going projects. In a second time, we propose a synthetic recall of the Cyclope project in the framework of which we are studying different strategies to improve the performance of current videocapsules in the particular context of the early diagnosis of colorectal cancer (polyp detection). We then propose a particular focus on the design optimization of the proposed algorithms from an electronic perspective. Most precisely, we give concrete elements and quantitative estimation (time processing, embedding performance, etc.) to show that embedding of the signal processing IP inside the videocapsule is feasible considering the most recent FPGA-platform performance, and that such an integration can bring a positive balance in terms of energy consumption by drastically reducing the amount of transmitted data.']",https://hal.science/hal-01150094,"['0.info', '1.info.info-ti', '0.spi', '1.spi.signal', '0.spi', '0.spi', '1.spi.tron']"
"['Bruno Blanchet', 'Patrick Cousot', 'Radhia Cousot', 'Jerôme Feret', 'Laurent Mauborgne', 'Antoine Miné', 'David Monniaux', 'Xavier Rival']","[16135, 837875, 749591, 837876, 2206, 9093, 6633]","['bruno-blanchet', 'jerome-feret', 'antoine-mine', 'david-monniaux', 'xavier-rival']",A Static Analyzer for Large Safety-Critical Software,hal-00128135,2003,10.1145/781131.781153,"['Abstract Interpretation', 'Abstract Domains', 'Static Analysis', 'Verification', 'Floating Point', 'Embedded', 'Reactive', 'Real-Time', 'Safety-Critical Software']","['We show that abstract interpretation-based static program analysis can be made efficient and precise enough to formally verify a class of properties for a family of large programs with few or no false alarms. This is achieved by refinement of a general purpose static analyzer and later adaptation to particular programs of the family by the end-user through parametrization. This is applied to the proof of soundness of data manipulation operations at the machine level for periodic synchronous safety critical embedded software. The main novelties are the design principle of static analyzers by refinement and adaptation through parametrization, the symbolic manipulation of expressions to improve the precision of abstract transfer functions, the octagon, ellipsoid, and decision tree abstract domains, all with sound handling of rounding errors in floating point computations, widening strategies (with thresholds, delayed) and the automatic determination of the parameters (parametrized packing).']",https://hal.science/hal-00128135,"['0.info', '1.info.info-pl', '0.info', '1.info.info-pf']"
"['Patrick Cousot', 'Radhia Cousot', 'Jérôme Feret', 'Laurent Mauborgne', 'Antoine Miné', 'Xavier Rival']","[837875, 749591, 837876, 2206, 6633]","['jerome-feret', 'antoine-mine', 'xavier-rival']",Why does Astrée scale up?,inria-00528582,2009,10.1007/s10703-009-0089-6,"['Abstract Interpretation', 'Embedded critical software', 'Formal methods', 'Safety', 'Scalability', 'Static analysis tool', 'Verification']","['Astrée was the first static analyzer able to prove automatically the total absence of runtime errors of actual industrial programs of hundreds of thousand lines. What makes Astrée such an innovative tool is its scalability, while retaining the required precision, when it is used to analyze a specific class of programs: that of reactive control-command software. In this paper, we discuss the important choice of algorithms and data-structures we made to achieve this goal. However, what really made this task possible was the ability to also take semantic decisions, without compromising soundness, thanks to the abstract interpretation framework. We discuss the way the precision of the semantics was tuned in Astrée in order to scale up, the differences with some more academic approaches and some of the dead-ends we explored. In particular, we show a development process which was not specific to the particular usage Astrée was built for, hoping that it might prove helpful in building other scalable static analyzers.']",https://inria.hal.science/inria-00528582,"['0.info', '1.info.info-oh']"
"['Patrick Cousot', 'Radhia Cousot', 'Jérôme Feret', 'Laurent Mauborgne', 'Antoine Miné', 'David Monniaux', 'Xavier Rival']","[749591, 837876, 2206, 9093, 6633]","['jerome-feret', 'antoine-mine', 'david-monniaux', 'xavier-rival']",Combination of Abstractions in the ASTRÉE Static Analyzer,inria-00528571,2006,10.1007/978-3-540-77505-8_23,"['Abstract Interpretation', 'Static Analysis', 'Runtime Error', 'Abstract Domain', 'Reduced product', 'Widening', 'Narrowing', 'Verification']","['We describe the structure of the abstract domains in the ASTRÉE static analyzer, their modular organization into a hierarchical network, their cooperation to over-approximate the conjunction/reduced product of different abstractions and to ensure termination using collaborative widenings and narrowings. This separation of the abstraction into a combination of cooperative abstract domains makes ASTRÉE extensible, an essential feature to cope with false alarms and ultimately provide sound formal verification of the absence of runtime errors in very large software.']",https://inria.hal.science/inria-00528571,"['0.info', '1.info.info-oh']"
['Antoine Miné'],[2206],['antoine-mine'],Relational thread-modular static value analysis by abstract interpretation,hal-00925713,2014,10.1007/978-3-642-54013-4_3,"['Static analysis', 'Abstract interpretation', 'Verification', 'Safety', 'Concurrency', 'Embedded programs', 'Rely-guarantee methods']","['We study thread-modular static analysis by abstract interpretation to infer the values of variables in concurrent programs. We show how to go beyond the state of the art and increase an analysis precision by adding the ability to infer some relational and history-sensitive properties of thread interferences. The fundamental basis of this work is the formalization by abstract interpretation of a rely-guarantee concrete semantics which is thread-modular, constructive, and complete for safety properties. We then show that previous analyses based on non-relational interferences can be retrieved as coarse computable abstractions of this semantics; additionally, we present novel abstraction examples exploiting our ability to reason more precisely about interferences, including domains to infer relational lock invariants and the monotonicity of counters. Our method and domains have been implemented in the AstréeA static analyzer that checks for run-time errors in embedded concurrent C programs, where they enabled a significant reduction of the number of false alarms.']",https://inria.hal.science/hal-00925713,"['0.info', '1.info.info-dc', '0.info', '1.info.info-pf', '0.info', '1.info.info-fl']"
['Antoine Miné'],[2206],['antoine-mine'],Static Analysis of Run-Time Errors in Embedded Critical Parallel C Programs,hal-00648038,2011,10.1007/978-3-642-19718-5_21,"['Run-time errors', 'Parallel programs', 'Static analysis', 'Abstract Interpretation']","['We present a static analysis by Abstract Interpretation to check for run-time errors in parallel C programs. Following our work on Astrée, we focus on embedded critical programs without recursion nor dynamic memory allocation, but extend the analysis to a static set of threads. Our method iterates a slightly modified non-parallel analysis over each thread in turn, until thread interferences stabilize. We prove the soundness of the method with respect to a sequential consistent semantics and a reasonable weakly consistent memory semantics. We then show how to take into account mutual exclusion and thread priorities through partitioning over the scheduler state. We present preliminary experimental results analyzing a real program with our prototype, Thésée, and demonstrate the scalability of our approach.']",https://inria.hal.science/hal-00648038,"['0.info', '1.info.info-pf']"
"['Béatrice Bérard', 'Serge Haddad', 'Mathieu Sassolas']","[778970, 745039, 923034]",['serge-haddad'],Interrupt Timed Automata: verification and expressiveness,hal-00683279,2012,10.1007/s10703-011-0140-2,"['Hybrid automata', 'Timed automata', 'Multi-task systems', 'Interrupts', 'Decidability of reachability', 'Model checking', 'Real-time properties']","['We introduce the class of Interrupt Timed Automata (ITA), a subclass of hybrid automata well suited to the description of timed multi-task systems with interruptions in a single processor environment. While the reachability problem is undecidable for hybrid automata we show that it is decidable for ITA. More precisely we prove that the untimed language of an ITA is regular, by building a finite automaton as a generalized class graph. We then establish that the reachability problem for ITA is in NEXPTIME and in PTIME when the number of clocks is fixed. To prove the first result, we define a subclass ITA− of ITA, and show that (1) any ITA can be reduced to a language-equivalent automaton in ITA− and (2) the reachability problem in this subclass is in NEXPTIME (without any class graph). In the next step, we investigate the verification of real time properties over ITA. We prove that model checking SCL, a fragment of a timed linear time logic, is undecidable. On the other hand, we give model checking procedures for two fragments of timed branching time logic. We also compare the expressive power of classical timed automata and ITA and prove that the corresponding families of accepted languages are incomparable. The result also holds for languages accepted by controlled real-time automata (CRTA), that extend timed automata. We finally combine ITA with CRTA, in a model which encompasses both classes and show that the reachability problem is still decidable. Additionally we show that the languages of ITA are neither closed under complementation nor under intersection.']",https://hal.science/hal-00683279,"['0.info', '1.info.info-mo', '0.info', '1.info.info-fl']"
"['Alexandre Brière', 'Eren Unlu', 'Julien Denoulet', 'Andrea Pinna', 'Bertrand Granado', 'Francois Pêcheux', 'Yves Louët', 'Christophe Moy']","[970712, 738737, 955698, 9619, 11096, 10216]","['eren-unlu', 'bertrand-granado', 'yves-louet', 'christophe-moy']",A Dynamically Reconfigurable RF NoC for Many-Core,hal-01166859,2015,10.1145/2742060.2742082,"['Reconfigurable', 'Many-Core', 'NoC', 'RF', 'Dynamic']","['With the growing number of cores on chips, conventional electrical interconnects reach scalability limits, leading the way for alternatives like Radio Frequency (RF), optical and 3D. Due to the variability of applications, communication needs change over time and across regions of the chip. To address these issues, a dynamically reconfigurable Network on Chip (NoC) is proposed. It uses RF and Orthogonal Frequency Division Multiple Access (OFDMA) to create communication channels whose allocation allows dynamic recon-figuration. We describe the NoC architecture and the distributed mechanism of dynamic allocation. We study the feasibility of the NoC based on state of the art components and analyze its performances. Static analysis shows that, for point to point communications, its latency is comparable with a 256-node electrical mesh and becomes lower for wider networks. A major feature of this architecture is its broadcast capacity. The RF NoC becomes faster with 32 nodes, achieving a ×3 speedup with 1024. Under realistic traffic models, its dynamic reconfigurability provides up to ×6 lower latency while ensuring fairness.']",https://hal.science/hal-01166859,"['0.info', '1.info.info-ar', '0.info', '1.info.info-ao']"
"['Nicolas Bourgeois', 'Bruno Escoffier', 'Vangelis Paschos', 'Johan van Rooij']","[751739, 775336, 946990]",['nbourgeo'],Fast Algorithms for max independent set,hal-01509542,2012,10.1007/s00453-010-9460-7,"['Max independent set', 'Bottom-up method', 'Exact algorithms']","['We first propose a method, called “bottom-up method” that, informally, “propagates” improvement of the worst-case complexity for “sparse” instances to “denser” ones and we show an easy though non-trivial application of it to the min set cover problem. We then tackle max independent set. Here, we propagate improvements of worst-case complexity from graphs of average degree d to graphs of average degree greater than d. Indeed, using algorithms for max independent set in graphs of average degree 3, we successively solve max independent set in graphs of average degree 4, 5 and 6. Then, we combine the bottom-up technique with measure and conquer techniques to get improved running times for graphs of maximum degree 5 and 6 but also for general graphs. The computation bounds obtained for max independent set are O ∗(1.1571 n ), O ∗(1.1895 n ) and O ∗(1.2050 n ), for graphs of maximum (or more generally average) degree 4, 5 and 6 respectively, and O ∗(1.2114 n ) for general graphs. These results improve upon the best known results for these cases for polynomial space algorithms.']",https://hal.science/hal-01509542,['0.info']
"['Edouard Bonnet', 'Bruno Escoffier', 'Eunjung Kim', 'Vangelis Paschos']","[171728, 5124, 938795, 946990]","['edouard-bonnet', 'brunoescoffier']",On Subexponential and FPT-Time Inapproximability,hal-01099850,2015,10.1007/s00453-014-9889-1,"['Approximation algorithms', 'Exponential time algorithms', 'FPT algorithms']","['Fixed-parameter algorithms, approximation algorithms and moderately exponential algorithms are three major approaches to algorithm design. While each of them being very active in its own, there is an increasing attention to the connection between these different frameworks. In particular, whether Independent Set would be better approximable once endowed with subexponential-time or FPT-time is a central question. In this article, we provide new insights to this question using two complementary approaches; the former makes a strong link between the linear PCP conjecture and inapproximability; the latter builds a class of equivalent problems under approximation in subexponential time.']",https://hal.science/hal-01099850,['0.info']
"['Bruno Escoffier', 'Laurent Gourvès', 'Jérôme Monnot']","[775336, 178759]",['jerome-monnot'],Fair solutions for some multiagent optimization problems,hal-01508747,2013,10.1007/s10458-011-9188-z,"['Multiagent optimization', 'Combinatorial optimization', 'Fairness']","['We consider optimization problems in a multiagent setting where a solution is evaluated with a vector. Each coordinate of this vector represents an agent’s utility for the solution. Due to the possible conflicts, it is unlikely that one feasible solution is optimal for all agents. Then, a natural aim is to find solutions that maximize the satisfaction of the least satisfied agent, where the satisfaction of an agent is defined as his relative utility, i.e., the ratio between his utility for the given solution and his maximum possible utility. This criterion captures a classical notion of fairness since it focuses on the agent with lowest relative utility. We study worst-case bounds on this ratio: for which ratio a feasible solution is guaranteed to exist, i.e., to what extend can we find a solution that satisfies all agents? How can we build these solutions in polynomial time? For several optimization problems, we give polynomial-time deterministic algorithms which (almost always) achieve the best possible ratio.']",https://hal.science/hal-01508747,['0.info']
"['Edouard Bonnet', 'Bruno Escoffier', 'Vangelis Paschos', 'Emeric Tourniaire']","[171728, 5124, 946990, 947021]","['edouard-bonnet', 'brunoescoffier']",Multi-parameter Analysis for Local Graph Partitioning Problems: Using Greediness for Parameterization,hal-01200582,2015,10.1007/s00453-014-9920-6,"['Parameterized complexity', 'Branching', 'Local partitioning problems']","['We study the parameterized complexity of a broad class of problems called “local graph partitioning problems” that includes the classical fixed cardinality problems as max k-vertex cover, k-densest subgraph, etc. By developing a technique that we call “greediness-for-parameterization”, we obtain fixed parameter algorithms with respect to a pair of parameters k, the size of the solution (but not its value) and Δ, the maximum degree of the input graph. In particular, greediness-for-parameterization improves asymptotic running times for these problems upon random separation (that is a special case of color coding) and is more intuitive and simple. Then, we show how these results can be easily extended for getting standard-parameterization results (i.e., with parameter the value of the optimal solution) for a well known local graph partitioning problem.']",https://hal.science/hal-01200582,['0.info']
